projis,GEOID,area_fraction
S13403,25025040801,0.928874743730223
S13396,25025050101,0.938684673940717
S13398,25025050101,0.938734869424689
S13400,25025050101,0.938734869424689
S13403,25025050101,0.938734869424689
S13396,25025050200,1.000000000000000
S13398,25025050200,1.000000000000000
S13400,25025050200,1.000000000000000
S13403,25025050200,1.000000000000000
S13396,25025050300,0.978157741076049
S13398,25025050300,0.978830611494801
S13400,25025050300,0.978830611494801
S13403,25025050300,0.978830611494801
S13396,25025050400,1.000000000000000
S13398,25025050400,1.000000000000000
S13400,25025050400,1.000000000000000
S13403,25025050400,1.000000000000000
S13396,25025050500,1.000000000000000
S13398,25025050500,1.000000000000000
S13400,25025050500,1.000000000000000
S13403,25025050500,1.000000000000000
S13396,25025050600,1.000000000000000
S13398,25025050600,1.000000000000000
S13400,25025050600,1.000000000000000
S13403,25025050600,1.000000000000000
S13396,25025050700,1.000000000000000
S13398,25025050700,1.000000000000000
S13400,25025050700,1.000000000000000
S13403,25025050700,1.000000000000000
S13396,25025050901,0.971804972046114
S13398,25025050901,0.969026101579694
S13400,25025050901,0.969026101579694
S13403,25025050901,0.969026101579694
S13396,25025051000,0.993403168771245
S13398,25025051000,0.992391927633715
S13400,25025051000,0.992391927633715
S13403,25025051000,0.992391927633715
S13396,25025051101,0.999989848108464
S13398,25025051101,0.999995762130946
S13400,25025051101,0.999995762130946
S13403,25025051101,0.999995762130946
S13396,25025051200,0.981714418872329
S13398,25025051200,0.984924163470738
S13400,25025051200,0.984924163470738
S13403,25025051200,0.984924163470738
S13396,25025060101,1.000000000000000
S13398,25025060101,1.000000000000000
S13400,25025060101,1.000000000000000
S13403,25025060101,1.000000000000000
S13396,25025060200,1.000000000000000
S13398,25025060200,1.000000000000000
S13400,25025060200,1.000000000000000
S13403,25025060200,1.000000000000000
S13396,25025060301,1.000000000000000
S13398,25025060301,1.000000000000000
S13400,25025060301,1.000000000000000
S13403,25025060301,1.000000000000000
S13396,25025060400,1.000000000000000
S13398,25025060400,1.000000000000000
S13400,25025060400,1.000000000000000
S13403,25025060400,1.000000000000000
S13396,25025060501,1.000000000000000
S13398,25025060501,1.000000000000000
S13400,25025060501,1.000000000000000
S13403,25025060501,1.000000000000000
S13396,25025060601,1.000000000000000
S13398,25025060601,1.000000000000000
S13400,25025060601,1.000000000000000
S13403,25025060601,1.000000000000000
S13396,25025060602,1.000000000000000
S13398,25025060602,1.000000000000000
S13400,25025060602,1.000000000000000
S13403,25025060602,1.000000000000000
S13396,25025060603,0.991445530712839
S13398,25025060603,0.991676006823948
S13400,25025060603,0.991676006823948
S13403,25025060603,0.991676006823948
S13396,25025060604,0.902100723083391
S13398,25025060604,0.896255861197980
S13400,25025060604,0.896255861197980
