CTPS_ID,PROJECT_NUMBER,TIP_ID,CTPS_ID_1,TIP_ID_1,project_name,CTPS_ID_text
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2076,,2076,2076.000000000000000,2076,"Boston- Reconstruction of Bennington Street, Porter Street to Wood Island Busway",2076
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2078,,2078,2078.000000000000000,2078,Salem- Broad Street and Dalton Parkway Corridor Project,2078
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
2079,612962,612962,2079.000000000000000,612962,Southborough- Reclamation of Marlborough Road (Route 85) and Framingham Road from Marlborough C.L to Route 30 (DESIGN ONLY),2079
